127.0.0.1 - - [29/Mar/2021:21:13:00 +0000] "POST /wp-cron.php?doing_wp_cron=1617052379.8533499240875244140625 HTTP/1.1" 200 31 "http://tmp.deltahouse.test/wp-cron.php?doing_wp_cron=1617052379.8533499240875244140625" "WordPress/5.7; http://tmp.deltahouse.test"
192.168.50.1 - - [29/Mar/2021:21:26:41 +0000] "POST /wp-login.php HTTP/1.1" 302 5 "http://tmp.deltahouse.test/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:44 +0000] "GET /wp-admin/ HTTP/1.1" 200 17543 "http://tmp.deltahouse.test/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/css/admin-bar.css?ver=5.7 HTTP/1.1" 200 4850 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/site-health.css?ver=5.7 HTTP/1.1" 200 2209 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=5.7 HTTP/1.1" 200 956 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/common.css?ver=5.7 HTTP/1.1" 200 16665 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/admin-menu.css?ver=5.7 HTTP/1.1" 200 4022 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/dashboard.css?ver=5.7 HTTP/1.1" 200 5553 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/list-tables.css?ver=5.7 HTTP/1.1" 200 8271 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/edit.css?ver=5.7 HTTP/1.1" 200 8248 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/revisions.css?ver=5.7 HTTP/1.1" 200 2534 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/media.css?ver=5.7 HTTP/1.1" 200 5322 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/themes.css?ver=5.7 HTTP/1.1" 200 8279 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/about.css?ver=5.7 HTTP/1.1" 200 4945 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/nav-menus.css?ver=5.7 HTTP/1.1" 200 3951 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/css/wp-pointer.css?ver=5.7 HTTP/1.1" 200 1128 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/widgets.css?ver=5.7 HTTP/1.1" 200 4103 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/css/site-icon.css?ver=5.7 HTTP/1.1" 200 375 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/css/wp-auth-check.css?ver=5.7 HTTP/1.1" 200 903 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/utils.js?ver=5.7 HTTP/1.1" 200 1700 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/css/editor.css?ver=5.7 HTTP/1.1" 200 6825 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/hoverIntent.js?ver=1.8.1 HTTP/1.1" 200 1636 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/js/common.js?ver=5.7 HTTP/1.1" 200 14149 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.1" 200 730 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/admin-bar.js?ver=5.7 HTTP/1.1" 200 2864 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/clipboard.js?ver=5.7 HTTP/1.1" 200 6985 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/dist/dom-ready.js?ver=eb19f7980f0268577acb5c2da5457de3 HTTP/1.1" 200 1670 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/dist/a11y.js?ver=5e00de7a43b31bbb9eaf685f089a3903 HTTP/1.1" 200 3102 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/api-request.js?ver=5.7 HTTP/1.1" 200 1369 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/dist/vendor/lodash.js?ver=4.17.19 HTTP/1.1" 200 100186 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/dist/url.js?ver=0ac7e0472c46121366e7ce07244be1ac HTTP/1.1" 200 8880 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/js/site-health.js?ver=5.7 HTTP/1.1" 200 3804 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/wp-ajax-response.js?ver=5.7 HTTP/1.1" 200 1313 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.1.2 HTTP/1.1" 200 3946 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/wp-lists.js?ver=5.7 HTTP/1.1" 200 5505 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/quicktags.js?ver=5.7 HTTP/1.1" 200 6411 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.1.7 HTTP/1.1" 200 1664 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
192.168.50.1 - - [29/Mar/2021:21:26:45 +0000] "GET /wp-admin/js/edit-comments.js?ver=5.7 HTTP/1.1" 200 9898 "http://tmp.deltahouse.test/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.63"
